----------------------------------------------------------------------------------------------------
                              INDIANA -- INDISTINGUISHABILITY ANALYSIS                              

                              INDIANA -- INDISTINGUISHABILITY ANALYSIS                              

                                      Ruhr-Universität Bochum                                      
                              Pascal Sasdrich (pascal.sasdrich@rub.de)                              
                        Jan Richter-Brockmann (jan.richter-brockmann@rub.de)                        

                                         Copyright (c) 2025                                         
                                           Pascal Sasdrich                                          
                                        Jan Richter-Brockmann                                       

                                         All rights reserved                                       
----------------------------------------------------------------------------------------------------


  TIME [s]    SERVICE          CONFIGURATION         INFO: CELL LIBRARY
    29.444    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[10]
    29.444    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[10]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[11]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[11]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[11]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[12]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[12]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[12]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[13]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[13]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[13]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[14]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[14]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[14]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[15]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[15]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[15]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[16]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[16]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[16]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[17]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[17]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[17]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[18]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[18]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[18]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[19]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[19]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[19]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[20]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[20]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[20]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[21]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[21]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[21]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[22]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[22]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[22]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[23]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[23]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[23]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[24]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[24]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[24]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[25]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[25]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[25]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[26]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[26]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[26]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[27]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[27]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[27]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[28]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[28]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[28]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[29]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[29]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[29]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[30]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[30]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[30]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[31]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[31]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[31]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[32]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[32]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[32]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[33]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[33]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[33]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[34]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[34]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[34]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[35]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[35]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[35]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[36]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[36]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[36]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[37]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[37]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[37]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[38]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[38]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[38]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[39]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[39]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[39]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[40]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[40]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[40]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[41]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[41]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[41]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[42]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[42]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[42]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[43]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[43]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[43]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[44]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[44]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[44]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[45]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[45]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[45]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[46]
    29.445    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[46]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[46]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[47]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[47]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[47]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[48]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[48]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[48]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[49]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[49]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[49]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[50]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[50]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[50]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[51]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[51]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[51]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[52]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[52]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[52]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[53]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[53]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[53]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[54]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[54]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[54]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[55]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[55]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[55]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[56]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[56]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[56]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[57]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[57]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[57]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[58]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[58]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[58]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[59]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[59]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[59]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[60]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[60]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[60]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[61]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[61]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[61]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[62]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[62]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[62]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY1[63]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY2[63]
    29.446    PREPROCESSOR     ANNOTATION            	ROUND_KEY3[63]
    29.446    PREPROCESSOR     ANNOTATION            0 wires were tagged with a fault domain.
----------------------------------------------------------------------------------------------------
    29.446    PREPROCESSOR     ANNOTATION            [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: FILTERING
----------------------------------------------------------------------------------------------------
    29.452    PREPROCESSOR     FILTERING             Filtering for side-channel verification is disabled!
    29.452    PREPROCESSOR     FILTERING             Filtering for fault-injection verification is disabled!
----------------------------------------------------------------------------------------------------
    29.452    PREPROCESSOR     FILTERING             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO
----------------------------------------------------------------------------------------------------
    29.452    PREPROCESSOR     MULTI-THREADING       cores: 16
    29.452    PREPROCESSOR     MULTI-THREADING       memory: 0 GB
    29.452    PREPROCESSOR     MULTI-THREADING       reordering: disabled
----------------------------------------------------------------------------------------------------
    29.452    PREPROCESSOR     MULTI-THREADING       [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODEL POSTPROCESSING
----------------------------------------------------------------------------------------------------
    29.744    PREPROCESSOR     MODEL POSTPROCESSING  Removed clock tree from netlist (1 wire was removed).
    29.744    PREPROCESSOR     MODEL POSTPROCESSING  No control signals were found.
    29.744    PREPROCESSOR     MODEL POSTPROCESSING  Removed 5569 unconnected pins.
    29.744    PREPROCESSOR     MODEL POSTPROCESSING  Removed 196 unconnected wires.
----------------------------------------------------------------------------------------------------
    29.744    PREPROCESSOR     MODEL POSTPROCESSING  [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: PROPERTIES
----------------------------------------------------------------------------------------------------
    30.333    PREPROCESSOR     MODEL PROPERTIES      Determined 256 shared inputs.
    30.333    PREPROCESSOR     MODEL PROPERTIES      	Minimum number of shares: 0
    30.333    PREPROCESSOR     MODEL PROPERTIES      Identified stage(s): 
    30.333    PREPROCESSOR     MODEL PROPERTIES      	logic    : 10
    30.333    PREPROCESSOR     MODEL PROPERTIES      	register : 9
----------------------------------------------------------------------------------------------------
    30.333    PREPROCESSOR     MODEL PROPERTIES      [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: PARTITIONER
----------------------------------------------------------------------------------------------------
    33.221    PARTITIONER      BREADTH+DEPTH         Identified 404 partitions.
----------------------------------------------------------------------------------------------------
    33.221    PARTITIONER      BREADTH+DEPTH         [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: Configure FIA
----------------------------------------------------------------------------------------------------
    33.221    PREPROCESSOR     FIA                   FIA preprocessor is disabled!
----------------------------------------------------------------------------------------------------
    33.221    PREPROCESSOR     FIA                   [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: Configure SCA
----------------------------------------------------------------------------------------------------
    33.227    PREPROCESSOR     SCA                   Determined 5760 probe positions.
    33.227    PREPROCESSOR     SCA                   Determined 0 probe combinations.
----------------------------------------------------------------------------------------------------
    33.227    PREPROCESSOR     SCA                   [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.614    PREPROCESSOR     ELABORATE             module  : virtual_module_0
    33.614    PREPROCESSOR     ELABORATE             	inputs  : 3
    33.614    PREPROCESSOR     ELABORATE             	outputs : 6
    33.614    PREPROCESSOR     ELABORATE             	wires   : 4
    33.614    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.614    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.614    PREPROCESSOR     ELABORATE             module  : virtual_module_1
    33.614    PREPROCESSOR     ELABORATE             	inputs  : 3
    33.614    PREPROCESSOR     ELABORATE             	outputs : 6
    33.614    PREPROCESSOR     ELABORATE             	wires   : 4
    33.614    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.614    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.614    PREPROCESSOR     ELABORATE             module  : virtual_module_2
    33.614    PREPROCESSOR     ELABORATE             	inputs  : 5
    33.614    PREPROCESSOR     ELABORATE             	outputs : 6
    33.614    PREPROCESSOR     ELABORATE             	wires   : 10
    33.614    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.614    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.615    PREPROCESSOR     ELABORATE             module  : virtual_module_3
    33.615    PREPROCESSOR     ELABORATE             	inputs  : 5
    33.615    PREPROCESSOR     ELABORATE             	outputs : 6
    33.615    PREPROCESSOR     ELABORATE             	wires   : 10
    33.615    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.615    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.615    PREPROCESSOR     ELABORATE             module  : virtual_module_4
    33.615    PREPROCESSOR     ELABORATE             	inputs  : 3
    33.615    PREPROCESSOR     ELABORATE             	outputs : 6
    33.615    PREPROCESSOR     ELABORATE             	wires   : 4
    33.615    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.615    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.615    PREPROCESSOR     ELABORATE             module  : virtual_module_5
    33.615    PREPROCESSOR     ELABORATE             	inputs  : 3
    33.615    PREPROCESSOR     ELABORATE             	outputs : 6
    33.615    PREPROCESSOR     ELABORATE             	wires   : 4
    33.615    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.615    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.616    PREPROCESSOR     ELABORATE             module  : virtual_module_6
    33.616    PREPROCESSOR     ELABORATE             	inputs  : 5
    33.616    PREPROCESSOR     ELABORATE             	outputs : 6
    33.616    PREPROCESSOR     ELABORATE             	wires   : 10
    33.616    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.616    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.616    PREPROCESSOR     ELABORATE             module  : virtual_module_7
    33.616    PREPROCESSOR     ELABORATE             	inputs  : 5
    33.616    PREPROCESSOR     ELABORATE             	outputs : 6
    33.616    PREPROCESSOR     ELABORATE             	wires   : 10
    33.616    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.616    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.616    PREPROCESSOR     ELABORATE             module  : virtual_module_8
    33.616    PREPROCESSOR     ELABORATE             	inputs  : 3
    33.616    PREPROCESSOR     ELABORATE             	outputs : 6
    33.616    PREPROCESSOR     ELABORATE             	wires   : 4
    33.616    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.616    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.616    PREPROCESSOR     ELABORATE             module  : virtual_module_9
    33.616    PREPROCESSOR     ELABORATE             	inputs  : 3
    33.616    PREPROCESSOR     ELABORATE             	outputs : 6
    33.616    PREPROCESSOR     ELABORATE             	wires   : 4
    33.616    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.616    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.617    PREPROCESSOR     ELABORATE             module  : virtual_module_10
    33.617    PREPROCESSOR     ELABORATE             	inputs  : 5
    33.617    PREPROCESSOR     ELABORATE             	outputs : 6
    33.617    PREPROCESSOR     ELABORATE             	wires   : 10
    33.617    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.617    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.617    PREPROCESSOR     ELABORATE             module  : virtual_module_11
    33.617    PREPROCESSOR     ELABORATE             	inputs  : 5
    33.617    PREPROCESSOR     ELABORATE             	outputs : 6
    33.617    PREPROCESSOR     ELABORATE             	wires   : 10
    33.617    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.617    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.617    PREPROCESSOR     ELABORATE             module  : virtual_module_12
    33.617    PREPROCESSOR     ELABORATE             	inputs  : 3
    33.617    PREPROCESSOR     ELABORATE             	outputs : 6
    33.617    PREPROCESSOR     ELABORATE             	wires   : 4
    33.617    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.617    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


  TIME [s]    SERVICE          CONFIGURATION         INFO: MODULE ELABORATION
----------------------------------------------------------------------------------------------------
    33.618    PREPROCESSOR     ELABORATE             module  : virtual_module_13
    33.618    PREPROCESSOR     ELABORATE             	inputs  : 3
    33.618    PREPROCESSOR     ELABORATE             	outputs : 6
    33.618    PREPROCESSOR     ELABORATE             	wires   : 4
    33.618    PREPROCESSOR     ELABORATE             Elaborated on core 0
----------------------------------------------------------------------------------------------------
    33.618    PREPROCESSOR     ELABORATE             [1;32mSUCCESS[0m


